record,fs_used,signal_std,max_abs_autocorr,n_peaks,prominence,distance_samples,reason
p10536\p10536_s00,250,1.0,5000.000000000002,14,0.1,75,ok
p10536\p10536_s01,250,1.0,5000.0,15,0.1,75,ok
p10536\p10536_s02,250,1.0,5000.000000000003,22,0.1,75,ok
p10536\p10536_s03,250,1.0,5000.0,21,0.1,75,ok
p10536\p10536_s04,250,1.0,4999.999999999999,25,0.1,75,ok
p10536\p10536_s05,250,1.0,5000.0,16,0.1,75,ok
p10536\p10536_s06,250,1.0,5000.000000000001,19,0.1,75,ok
p10536\p10536_s07,250,1.0,4999.999999999999,14,0.1,75,ok
p10536\p10536_s08,250,1.0,5000.0,24,0.1,75,ok
p10536\p10536_s09,250,1.0,5000.0,17,0.1,75,ok
p10536\p10536_s10,250,0.9999999999999998,4999.999999999999,27,0.1,75,ok
p10536\p10536_s11,250,1.0,5000.000000000001,23,0.1,75,ok
p10536\p10536_s12,250,1.0,5000.000000000002,16,0.1,75,ok
p10536\p10536_s13,250,1.0,5000.000000000001,15,0.1,75,ok
p10536\p10536_s14,250,1.0,5000.000000000001,12,0.1,75,ok
p10536\p10536_s15,250,1.0,4999.999999999999,18,0.1,75,ok
p10536\p10536_s16,250,1.0,4999.999999999999,22,0.1,75,ok
p10536\p10536_s17,250,1.0,4999.999999999999,17,0.1,75,ok
p10536\p10536_s18,250,1.0,5000.0,11,0.1,75,ok
p10536\p10536_s19,250,1.0,4999.999999999999,22,0.1,75,ok
p10536\p10536_s20,250,1.0,5000.000000000003,16,0.1,75,ok
p10536\p10536_s21,250,1.0,5000.000000000002,16,0.1,75,ok
p10536\p10536_s22,250,1.0,5000.0,12,0.1,75,ok
p10536\p10536_s23,250,1.0,5000.000000000001,15,0.1,75,ok
p10536\p10536_s24,250,1.0000000000000002,4999.999999999997,28,0.1,75,ok
p10536\p10536_s25,250,1.0,4999.999999999999,18,0.1,75,ok
p10536\p10536_s26,250,1.0,5000.0,18,0.1,75,ok
p10536\p10536_s27,250,0.9999999999999999,5000.0,14,0.1,75,ok
p10536\p10536_s28,250,1.0,4999.999999999997,22,0.1,75,ok
p10536\p10536_s29,250,1.0,5000.000000000002,18,0.1,75,ok
p10536\p10536_s31,250,1.0,5000.0,18,0.1,75,ok
p10536\p10536_s32,250,1.0,5000.0,26,0.1,75,ok
p10536\p10536_s33,250,1.0,5000.0,21,0.1,75,ok
p10536\p10536_s34,250,1.0,4999.999999999998,23,0.1,75,ok
p10536\p10536_s35,250,1.0,5000.0,12,0.1,75,ok
p10536\p10536_s36,250,1.0,5000.0,19,0.1,75,ok
p10536\p10536_s37,250,1.0,4999.999999999998,21,0.1,75,ok
p10536\p10536_s38,250,1.0,4999.999999999999,22,0.1,75,ok
p10536\p10536_s39,250,1.0,5000.000000000002,23,0.1,75,ok
p10536\p10536_s40,250,1.0,4999.999999999998,13,0.1,75,ok
p10536\p10536_s41,250,1.0,5000.0,8,0.1,75,ok
p10536\p10536_s42,250,0.9999999999999999,5000.000000000001,9,0.1,75,ok
p10536\p10536_s43,250,1.0,5000.0,26,0.1,75,ok
p10536\p10536_s44,250,0.9999999999999999,5000.000000000001,2,0.1,75,ok
p10536\p10536_s45,250,1.0000000000000002,4999.999999999998,4,0.1,75,ok
p10536\p10536_s46,250,1.0,4999.999999999999,16,0.1,75,ok
p10536\p10536_s47,250,1.0,4999.999999999999,17,0.1,75,ok
p10536\p10536_s48,250,0.9999999999999999,5000.000000000001,23,0.1,75,ok
p10537\p10537_s00,250,1.0,5000.0,27,0.1,75,ok
p10537\p10537_s01,250,1.0,5000.000000000001,25,0.1,75,ok
p10537\p10537_s02,250,1.0,5000.0,9,0.1,75,ok
p10537\p10537_s03,250,1.0,4999.999999999999,22,0.1,75,ok
p10537\p10537_s04,250,1.0,4999.999999999998,10,0.1,75,ok
p10537\p10537_s05,250,1.0,4999.999999999999,10,0.1,75,ok
p10537\p10537_s06,250,1.0,5000.000000000001,13,0.1,75,ok
p10537\p10537_s07,250,0.9999999999999999,4999.999999999999,20,0.1,75,ok
p10537\p10537_s08,250,0.9999999999999999,4999.999999999999,19,0.1,75,ok
p10537\p10537_s09,250,1.0,5000.000000000002,18,0.1,75,ok
p10537\p10537_s10,250,1.0,4999.999999999999,19,0.1,75,ok
p10537\p10537_s11,250,1.0,5000.0,8,0.1,75,ok
p10537\p10537_s12,250,1.0,4999.999999999999,17,0.1,75,ok
p10537\p10537_s13,250,1.0,5000.0,25,0.1,75,ok
p10537\p10537_s14,250,1.0,5000.000000000002,21,0.1,75,ok
p10537\p10537_s15,250,1.0,4999.999999999999,17,0.1,75,ok
p10537\p10537_s16,250,1.0,4999.999999999999,17,0.1,75,ok
p10537\p10537_s17,250,1.0,5000.000000000001,18,0.1,75,ok
p10537\p10537_s18,250,1.0,4999.999999999999,7,0.1,75,ok
p10537\p10537_s19,250,1.0,5000.0,21,0.1,75,ok
p10537\p10537_s20,250,1.0,5000.000000000001,1,0.1,75,insufficient_peaks
p10537\p10537_s21,250,1.0,4999.999999999999,18,0.1,75,ok
p10537\p10537_s22,250,0.9999999999999999,5000.000000000002,19,0.1,75,ok
p10537\p10537_s23,250,0.9999999999999999,5000.000000000001,18,0.1,75,ok
p10537\p10537_s24,250,1.0,5000.0,16,0.1,75,ok
p10537\p10537_s25,250,1.0000000000000002,4999.999999999998,21,0.1,75,ok
p10537\p10537_s26,250,0.9999999999999998,5000.000000000001,27,0.1,75,ok
p10537\p10537_s27,250,1.0,5000.000000000002,22,0.1,75,ok
p10537\p10537_s28,250,1.0,5000.000000000001,22,0.1,75,ok
p10537\p10537_s29,250,0.9999999999999999,5000.000000000002,13,0.1,75,ok
p10537\p10537_s30,250,1.0,5000.0,18,0.1,75,ok
p10537\p10537_s31,250,1.0,5000.000000000001,5,0.1,75,ok
p10537\p10537_s32,250,0.9999999999999999,5000.0,11,0.1,75,ok
p10537\p10537_s33,250,1.0,5000.000000000001,19,0.1,75,ok
p10537\p10537_s34,250,1.0,5000.0,23,0.1,75,ok
p10537\p10537_s35,250,1.0000000000000002,4999.999999999999,17,0.1,75,ok
p10537\p10537_s36,250,1.0,5000.0,17,0.1,75,ok
p10537\p10537_s37,250,1.0,5000.000000000001,17,0.1,75,ok
p10537\p10537_s38,250,1.0,5000.000000000001,29,0.1,75,ok
p10537\p10537_s39,250,1.0,4999.999999999999,18,0.1,75,ok
p10537\p10537_s40,250,1.0,5000.000000000001,18,0.1,75,ok
p10537\p10537_s41,250,1.0,5000.000000000001,12,0.1,75,ok
p10537\p10537_s42,250,0.9999999999999999,5000.000000000001,10,0.1,75,ok
p10537\p10537_s43,250,1.0,5000.000000000002,2,0.1,75,ok
p10537\p10537_s44,250,1.0,4999.999999999999,27,0.1,75,ok
p10537\p10537_s45,250,1.0,4999.999999999998,22,0.1,75,ok
p10537\p10537_s46,250,1.0000000000000002,4999.999999999999,15,0.1,75,ok
p10537\p10537_s47,250,1.0,4999.999999999999,8,0.1,75,ok
p10537\p10537_s48,250,1.0,5000.000000000003,17,0.1,75,ok
p10537\p10537_s49,250,1.0,5000.0,15,0.1,75,ok
p10538\p10538_s00,250,1.0,4999.999999999999,11,0.1,75,ok
p10538\p10538_s01,250,1.0,4999.999999999999,12,0.1,75,ok
p10538\p10538_s02,250,0.9999999999999999,5000.000000000003,3,0.1,75,ok
p10538\p10538_s03,250,1.0,5000.0,24,0.1,75,ok
p10538\p10538_s04,250,1.0,5000.000000000002,19,0.1,75,ok
p10538\p10538_s05,250,0.9999999999999998,5000.000000000001,17,0.1,75,ok
p10538\p10538_s06,250,1.0,4999.999999999998,25,0.1,75,ok
p10538\p10538_s07,250,1.0,5000.000000000001,2,0.1,75,ok
p10538\p10538_s08,250,0.9999999999999998,5000.000000000001,21,0.1,75,ok
p10538\p10538_s09,250,1.0,4999.999999999999,26,0.1,75,ok
p10538\p10538_s10,250,1.0,5000.000000000001,15,0.1,75,ok
p10538\p10538_s11,250,1.0,4999.999999999999,20,0.1,75,ok
p10538\p10538_s12,250,1.0,5000.0,24,0.1,75,ok
p10538\p10538_s13,250,1.0,5000.000000000002,20,0.1,75,ok
p10538\p10538_s14,250,1.0,5000.0,11,0.1,75,ok
p10538\p10538_s15,250,1.0,4999.999999999999,13,0.1,75,ok
p10538\p10538_s16,250,1.0,5000.000000000002,15,0.1,75,ok
p10538\p10538_s17,250,1.0,5000.0,18,0.1,75,ok
p10538\p10538_s18,250,0.9999999999999999,5000.0,35,0.1,75,ok
p10538\p10538_s19,250,1.0,5000.000000000001,22,0.1,75,ok
p10538\p10538_s20,250,1.0,4999.999999999998,8,0.1,75,ok
p10538\p10538_s21,250,1.0,5000.0,27,0.1,75,ok
p10538\p10538_s22,250,1.0,5000.0,27,0.1,75,ok
p10538\p10538_s23,250,1.0,5000.0,26,0.1,75,ok
p10538\p10538_s24,250,1.0,4999.999999999999,20,0.1,75,ok
p10538\p10538_s25,250,1.0,5000.0,22,0.1,75,ok
p10538\p10538_s26,250,1.0,5000.0,16,0.1,75,ok
p10538\p10538_s27,250,1.0,5000.0,3,0.1,75,ok
p10538\p10538_s28,250,0.9999999999999999,5000.000000000002,11,0.1,75,ok
p10538\p10538_s29,250,1.0,4999.999999999998,27,0.1,75,ok
p10538\p10538_s30,250,1.0,4999.999999999999,19,0.1,75,ok
p10538\p10538_s31,250,1.0,5000.0,22,0.1,75,ok
p10538\p10538_s32,250,1.0,5000.0,27,0.1,75,ok
p10538\p10538_s33,250,1.0,4999.999999999998,23,0.1,75,ok
p10538\p10538_s34,250,1.0000000000000002,4999.999999999998,21,0.1,75,ok
p10538\p10538_s35,250,1.0,5000.000000000001,13,0.1,75,ok
p10538\p10538_s36,250,0.9999999999999999,5000.0,19,0.1,75,ok
p10538\p10538_s37,250,1.0000000000000002,5000.0,12,0.1,75,ok
p10538\p10538_s38,250,0.9999999999999999,5000.000000000002,23,0.1,75,ok
p10538\p10538_s39,250,1.0,5000.0,22,0.1,75,ok
p10538\p10538_s40,250,0.9999999999999999,5000.000000000001,22,0.1,75,ok
p10538\p10538_s41,250,1.0,4999.999999999998,22,0.1,75,ok
p10538\p10538_s42,250,1.0,5000.000000000001,22,0.1,75,ok
p10538\p10538_s43,250,0.9999999999999999,5000.000000000001,17,0.1,75,ok
p10538\p10538_s44,250,1.0,4999.999999999999,27,0.1,75,ok
p10538\p10538_s45,250,1.0000000000000002,4999.999999999999,25,0.1,75,ok
p10538\p10538_s46,250,1.0,5000.000000000002,17,0.1,75,ok
p10538\p10538_s47,250,1.0,4999.999999999999,20,0.1,75,ok
p10538\p10538_s48,250,0.9999999999999999,5000.0,8,0.1,75,ok
p10539\p10539_s00,250,1.0,5000.000000000003,15,0.1,75,ok
p10539\p10539_s01,250,1.0,5000.000000000001,16,0.1,75,ok
p10539\p10539_s02,250,0.9999999999999999,5000.000000000002,22,0.1,75,ok
p10539\p10539_s03,250,1.0,5000.0,17,0.1,75,ok
p10539\p10539_s04,250,1.0,5000.000000000001,18,0.1,75,ok
p10539\p10539_s05,250,1.0,5000.0,13,0.1,75,ok
p10539\p10539_s06,250,1.0,4999.999999999999,20,0.1,75,ok
p10539\p10539_s07,250,1.0,4999.999999999999,21,0.1,75,ok
p10539\p10539_s08,250,1.0,5000.000000000001,17,0.1,75,ok
p10539\p10539_s09,250,1.0,5000.000000000002,13,0.1,75,ok
p10539\p10539_s10,250,1.0,5000.000000000001,20,0.1,75,ok
p10539\p10539_s11,250,1.0,4999.999999999998,16,0.1,75,ok
p10539\p10539_s12,250,0.9999999999999998,5000.000000000001,22,0.1,75,ok
p10539\p10539_s13,250,1.0,5000.0,13,0.1,75,ok
p10539\p10539_s14,250,1.0,4999.999999999999,10,0.1,75,ok
p10539\p10539_s15,250,1.0,5000.000000000001,18,0.1,75,ok
p10539\p10539_s16,250,0.9999999999999999,5000.000000000001,16,0.1,75,ok
p10539\p10539_s17,250,1.0,5000.000000000001,19,0.1,75,ok
p10539\p10539_s18,250,1.0,4999.999999999999,16,0.1,75,ok
p10539\p10539_s19,250,1.0,5000.000000000001,21,0.1,75,ok
p10539\p10539_s20,250,1.0,5000.0,20,0.1,75,ok
p10539\p10539_s21,250,1.0,5000.000000000001,15,0.1,75,ok
p10539\p10539_s22,250,1.0,5000.000000000001,20,0.1,75,ok
p10539\p10539_s23,250,0.9999999999999998,5000.0,17,0.1,75,ok
p10539\p10539_s24,250,1.0,4999.999999999999,16,0.1,75,ok
p10539\p10539_s25,250,1.0,5000.000000000001,16,0.1,75,ok
p10539\p10539_s26,250,1.0,5000.000000000001,17,0.1,75,ok
p10539\p10539_s27,250,1.0,5000.000000000001,18,0.1,75,ok
p10539\p10539_s28,250,0.9999999999999999,5000.000000000001,17,0.1,75,ok
p10539\p10539_s29,250,1.0,4999.999999999999,17,0.1,75,ok
p10539\p10539_s30,250,1.0,4999.999999999999,19,0.1,75,ok
p10539\p10539_s31,250,0.9999999999999999,5000.000000000003,18,0.1,75,ok
p10539\p10539_s32,250,1.0000000000000002,4999.999999999997,19,0.1,75,ok
p10539\p10539_s33,250,1.0,4999.999999999999,20,0.1,75,ok
p10539\p10539_s34,250,1.0,5000.000000000002,18,0.1,75,ok
p10539\p10539_s35,250,1.0,5000.0,19,0.1,75,ok
p10539\p10539_s36,250,1.0,4999.999999999999,28,0.1,75,ok
p10539\p10539_s37,250,1.0,5000.0,18,0.1,75,ok
p10539\p10539_s38,250,1.0,5000.000000000001,10,0.1,75,ok
p10539\p10539_s39,250,1.0,5000.0,24,0.1,75,ok
p10539\p10539_s40,250,0.9999999999999999,5000.000000000002,13,0.1,75,ok
p10539\p10539_s41,250,1.0,5000.000000000002,16,0.1,75,ok
p10539\p10539_s42,250,1.0,4999.999999999999,15,0.1,75,ok
p10539\p10539_s43,250,1.0,5000.0,13,0.1,75,ok
p10539\p10539_s44,250,1.0,5000.0,21,0.1,75,ok
p10539\p10539_s45,250,1.0,5000.000000000001,19,0.1,75,ok
p10539\p10539_s46,250,1.0,5000.0,11,0.1,75,ok
p10539\p10539_s47,250,1.0,5000.000000000001,16,0.1,75,ok
p10539\p10539_s48,250,1.0,5000.0,15,0.1,75,ok
p10540\p10540_s00,250,1.0,4999.999999999999,20,0.1,75,ok
p10540\p10540_s01,250,1.0,5000.000000000001,10,0.1,75,ok
p10540\p10540_s02,250,1.0,5000.000000000002,24,0.1,75,ok
p10540\p10540_s03,250,1.0,5000.0,21,0.1,75,ok
p10540\p10540_s04,250,1.0,5000.0,12,0.1,75,ok
p10540\p10540_s05,250,1.0,5000.000000000001,19,0.1,75,ok
p10540\p10540_s06,250,1.0,5000.000000000001,22,0.1,75,ok
p10540\p10540_s07,250,1.0,4999.999999999997,18,0.1,75,ok
p10540\p10540_s08,250,1.0,5000.000000000002,18,0.1,75,ok
p10540\p10540_s09,250,1.0,5000.0,13,0.1,75,ok
p10540\p10540_s10,250,1.0,5000.000000000001,12,0.1,75,ok
p10540\p10540_s11,250,1.0,5000.0,13,0.1,75,ok
p10540\p10540_s12,250,1.0,5000.000000000001,19,0.1,75,ok
p10540\p10540_s13,250,1.0,5000.000000000001,20,0.1,75,ok
p10540\p10540_s14,250,1.0,4999.999999999999,11,0.1,75,ok
p10540\p10540_s15,250,1.0,5000.0,12,0.1,75,ok
p10540\p10540_s16,250,1.0000000000000002,4999.999999999998,20,0.1,75,ok
p10540\p10540_s17,250,1.0,4999.999999999999,18,0.1,75,ok
p10540\p10540_s18,250,1.0,5000.0,14,0.1,75,ok
p10540\p10540_s19,250,1.0,5000.0,13,0.1,75,ok
p10540\p10540_s20,250,1.0,5000.0,18,0.1,75,ok
p10540\p10540_s21,250,0.9999999999999998,5000.000000000001,17,0.1,75,ok
p10540\p10540_s22,250,1.0,5000.0,19,0.1,75,ok
p10540\p10540_s23,250,0.9999999999999999,5000.000000000002,21,0.1,75,ok
p10540\p10540_s24,250,1.0,4999.999999999999,23,0.1,75,ok
p10540\p10540_s25,250,1.0,5000.000000000001,7,0.1,75,ok
p10540\p10540_s26,250,0.9999999999999999,5000.000000000001,14,0.1,75,ok
p10540\p10540_s27,250,1.0,4999.999999999999,19,0.1,75,ok
p10540\p10540_s28,250,1.0,4999.999999999999,20,0.1,75,ok
p10540\p10540_s29,250,1.0,4999.999999999999,19,0.1,75,ok
p10540\p10540_s30,250,0.9999999999999999,5000.000000000001,20,0.1,75,ok
p10540\p10540_s31,250,1.0,4999.999999999999,17,0.1,75,ok
p10540\p10540_s32,250,1.0,5000.000000000002,6,0.1,75,ok
p10540\p10540_s33,250,1.0000000000000002,4999.999999999999,10,0.1,75,ok
p10540\p10540_s34,250,1.0,5000.000000000001,12,0.1,75,ok
p10540\p10540_s35,250,1.0,5000.000000000001,17,0.1,75,ok
p10540\p10540_s36,250,0.9999999999999999,5000.000000000002,13,0.1,75,ok
p10540\p10540_s37,250,1.0,5000.000000000002,3,0.1,75,ok
p10540\p10540_s38,250,1.0,5000.000000000001,12,0.1,75,ok
p10540\p10540_s39,250,1.0,5000.000000000001,17,0.1,75,ok
p10540\p10540_s40,250,1.0,4999.999999999999,18,0.1,75,ok
p10540\p10540_s41,250,1.0,5000.0,19,0.1,75,ok
p10540\p10540_s42,250,1.0,5000.000000000001,17,0.1,75,ok
p10540\p10540_s43,250,1.0,5000.000000000001,18,0.1,75,ok
p10540\p10540_s44,250,1.0,5000.0,18,0.1,75,ok
p10540\p10540_s45,250,1.0000000000000002,4999.999999999999,16,0.1,75,ok
p10542\p10542_s00,250,1.0,4999.999999999997,14,0.1,75,ok
p10542\p10542_s01,250,1.0,5000.0,19,0.1,75,ok
p10542\p10542_s02,250,1.0,5000.0,4,0.1,75,ok
p10542\p10542_s03,250,1.0,5000.0,8,0.1,75,ok
p10542\p10542_s04,250,1.0,4999.999999999999,11,0.1,75,ok
p10542\p10542_s05,250,1.0,5000.000000000001,15,0.1,75,ok
p10542\p10542_s06,250,1.0,5000.0,15,0.1,75,ok
p10542\p10542_s07,250,0.9999999999999999,4999.999999999999,11,0.1,75,ok
p10542\p10542_s08,250,1.0,5000.000000000002,19,0.1,75,ok
p10542\p10542_s09,250,1.0,4999.999999999998,15,0.1,75,ok
p10542\p10542_s10,250,1.0,5000.0,13,0.1,75,ok
p10542\p10542_s11,250,1.0000000000000002,5000.000000000001,20,0.1,75,ok
p10542\p10542_s12,250,0.9999999999999999,5000.000000000001,25,0.1,75,ok
p10542\p10542_s13,250,1.0,4999.999999999999,31,0.1,75,ok
p10542\p10542_s14,250,1.0,5000.0,18,0.1,75,ok
p10542\p10542_s15,250,1.0,5000.000000000001,14,0.1,75,ok
p10542\p10542_s16,250,1.0,4999.999999999998,20,0.1,75,ok
p10542\p10542_s17,250,1.0,5000.0,21,0.1,75,ok
p10542\p10542_s18,250,1.0,5000.0,7,0.1,75,ok
p10542\p10542_s19,250,1.0,4999.999999999999,19,0.1,75,ok
p10542\p10542_s20,250,0.9999999999999999,5000.0,13,0.1,75,ok
p10542\p10542_s21,250,1.0,4999.999999999999,18,0.1,75,ok
p10542\p10542_s22,250,1.0,4999.999999999998,26,0.1,75,ok
p10542\p10542_s23,250,1.0,5000.000000000002,15,0.1,75,ok
p10542\p10542_s24,250,1.0,5000.000000000001,15,0.1,75,ok
p10542\p10542_s25,250,0.9999999999999998,5000.000000000001,30,0.1,75,ok
p10542\p10542_s26,250,0.9999999999999999,5000.000000000001,33,0.1,75,ok
p10543\p10543_s00,250,1.0,4999.999999999999,22,0.1,75,ok
p10543\p10543_s01,250,1.0,5000.000000000002,23,0.1,75,ok
p10543\p10543_s02,250,1.0,5000.0,21,0.1,75,ok
p10543\p10543_s03,250,0.9999999999999999,5000.000000000003,18,0.1,75,ok
p10543\p10543_s04,250,0.9999999999999999,5000.0,15,0.1,75,ok
p10543\p10543_s05,250,1.0,5000.000000000001,14,0.1,75,ok
p10543\p10543_s06,250,1.0,4999.999999999998,16,0.1,75,ok
p10543\p10543_s07,250,1.0,5000.000000000001,16,0.1,75,ok
p10543\p10543_s08,250,1.0,4999.999999999999,21,0.1,75,ok
p10543\p10543_s09,250,1.0,4999.999999999999,18,0.1,75,ok
p10543\p10543_s10,250,1.0,5000.0,14,0.1,75,ok
p10543\p10543_s11,250,0.9999999999999999,5000.000000000001,20,0.1,75,ok
p10543\p10543_s12,250,1.0,5000.000000000002,17,0.1,75,ok
p10543\p10543_s13,250,1.0,4999.999999999999,27,0.1,75,ok
p10543\p10543_s14,250,1.0,5000.0,16,0.1,75,ok
p10543\p10543_s15,250,1.0,4999.999999999999,19,0.1,75,ok
p10543\p10543_s16,250,1.0,4999.999999999999,18,0.1,75,ok
p10543\p10543_s17,250,1.0,5000.000000000002,8,0.1,75,ok
p10543\p10543_s18,250,1.0,5000.000000000002,10,0.1,75,ok
p10543\p10543_s19,250,1.0,5000.000000000004,16,0.1,75,ok
p10543\p10543_s20,250,1.0,4999.999999999999,21,0.1,75,ok
p10543\p10543_s21,250,1.0,4999.999999999999,21,0.1,75,ok
p10543\p10543_s22,250,0.9999999999999999,5000.000000000002,13,0.1,75,ok
p10543\p10543_s23,250,1.0,4999.999999999998,17,0.1,75,ok
p10543\p10543_s24,250,1.0,4999.999999999999,13,0.1,75,ok
p10543\p10543_s25,250,0.9999999999999999,4999.999999999999,17,0.1,75,ok
p10543\p10543_s26,250,1.0,5000.000000000002,18,0.1,75,ok
p10543\p10543_s27,250,0.9999999999999999,5000.000000000001,20,0.1,75,ok
p10543\p10543_s28,250,1.0,5000.0,20,0.1,75,ok
p10543\p10543_s29,250,1.0,5000.0,18,0.1,75,ok
p10543\p10543_s30,250,1.0,5000.000000000001,21,0.1,75,ok
p10543\p10543_s31,250,1.0,5000.0,17,0.1,75,ok
p10543\p10543_s32,250,1.0,5000.000000000001,21,0.1,75,ok
p10543\p10543_s33,250,1.0,5000.0,16,0.1,75,ok
p10543\p10543_s34,250,1.0,5000.0,18,0.1,75,ok
p10543\p10543_s35,250,1.0,4999.999999999999,21,0.1,75,ok
p10543\p10543_s36,250,1.0,5000.0,18,0.1,75,ok
p10543\p10543_s37,250,0.9999999999999999,5000.000000000002,2,0.1,75,ok
p10543\p10543_s38,250,0.9999999999999999,5000.000000000001,8,0.1,75,ok
p10543\p10543_s39,250,1.0,5000.0,21,0.1,75,ok
p10543\p10543_s40,250,1.0,4999.999999999999,13,0.1,75,ok
p10543\p10543_s41,250,1.0,4999.999999999998,21,0.1,75,ok
p10543\p10543_s42,250,1.0,5000.000000000001,20,0.1,75,ok
p10543\p10543_s43,250,1.0,5000.0,19,0.1,75,ok
p10543\p10543_s44,250,1.0,5000.000000000002,17,0.1,75,ok
p10543\p10543_s45,250,0.9999999999999999,5000.000000000001,21,0.1,75,ok
p10543\p10543_s46,250,1.0,5000.0,22,0.1,75,ok
p10543\p10543_s47,250,1.0,5000.0,12,0.1,75,ok
p10543\p10543_s48,250,1.0,4999.999999999999,16,0.1,75,ok
p10543\p10543_s49,250,1.0,5000.0,18,0.1,75,ok
p10545\p10545_s00,250,1.0,5000.000000000004,1,0.1,75,insufficient_peaks
p10545\p10545_s01,250,1.0,4999.999999999999,16,0.1,75,ok
p10545\p10545_s02,250,1.0,5000.000000000002,18,0.1,75,ok
p10545\p10545_s03,250,1.0,5000.000000000001,21,0.1,75,ok
p10545\p10545_s04,250,1.0,5000.000000000002,11,0.1,75,ok
p10545\p10545_s05,250,1.0,5000.000000000003,12,0.1,75,ok
p10545\p10545_s06,250,1.0,5000.0,11,0.1,75,ok
p10545\p10545_s07,250,1.0,4999.999999999999,13,0.1,75,ok
p10545\p10545_s08,250,1.0,5000.000000000001,20,0.1,75,ok
p10545\p10545_s09,250,1.0,5000.000000000001,17,0.1,75,ok
p10545\p10545_s10,250,0.9999999999999999,5000.000000000002,13,0.1,75,ok
p10545\p10545_s11,250,1.0,4999.999999999998,7,0.1,75,ok
p10545\p10545_s12,250,1.0,4999.999999999999,7,0.1,75,ok
p10545\p10545_s13,250,1.0,4999.999999999999,19,0.1,75,ok
p10545\p10545_s14,250,1.0,4999.999999999998,4,0.1,75,ok
p10545\p10545_s15,250,1.0,4999.999999999999,14,0.1,75,ok
p10545\p10545_s16,250,1.0,5000.000000000001,12,0.1,75,ok
p10545\p10545_s17,250,0.9999999999999998,5000.000000000001,11,0.1,75,ok
p10545\p10545_s18,250,1.0,5000.000000000001,7,0.1,75,ok
p10545\p10545_s19,250,1.0,5000.0,15,0.1,75,ok
p10545\p10545_s20,250,1.0,4999.999999999999,18,0.1,75,ok
p10545\p10545_s21,250,0.9999999999999999,5000.0,14,0.1,75,ok
p10545\p10545_s22,250,1.0,5000.0,19,0.1,75,ok
p10545\p10545_s23,250,0.9999999999999999,5000.0,18,0.1,75,ok
p10545\p10545_s24,250,1.0,5000.000000000001,20,0.1,75,ok
p10545\p10545_s25,250,0.9999999999999999,5000.000000000001,15,0.1,75,ok
p10545\p10545_s26,250,1.0,4999.999999999998,7,0.1,75,ok
p10545\p10545_s27,250,1.0,4999.999999999999,15,0.1,75,ok
p10545\p10545_s28,250,1.0,4999.999999999999,10,0.1,75,ok
p10545\p10545_s29,250,1.0,4999.999999999999,7,0.1,75,ok
p10545\p10545_s30,250,1.0000000000000002,4999.999999999998,17,0.1,75,ok
p10545\p10545_s31,250,1.0,5000.0,5,0.1,75,ok
p10545\p10545_s32,250,1.0,5000.000000000001,15,0.1,75,ok
p10545\p10545_s33,250,1.0,5000.000000000001,17,0.1,75,ok
p10545\p10545_s34,250,1.0,5000.000000000002,8,0.1,75,ok
p10545\p10545_s35,250,1.0,5000.0,10,0.1,75,ok
p10545\p10545_s36,250,1.0,4999.999999999998,15,0.1,75,ok
p10545\p10545_s37,250,1.0,4999.999999999999,17,0.1,75,ok
p10545\p10545_s38,250,0.9999999999999999,5000.0,9,0.1,75,ok
p10545\p10545_s39,250,1.0,4999.999999999999,17,0.1,75,ok
p10545\p10545_s40,250,0.9999999999999999,5000.000000000001,19,0.1,75,ok
p10545\p10545_s41,250,1.0,5000.0,19,0.1,75,ok
p10545\p10545_s42,250,1.0,5000.0,29,0.1,75,ok
p10545\p10545_s43,250,1.0,5000.0,16,0.1,75,ok
p10545\p10545_s44,250,1.0000000000000002,4999.999999999999,18,0.1,75,ok
p10545\p10545_s45,250,1.0,5000.0,16,0.1,75,ok
p10545\p10545_s46,250,1.0,5000.0,11,0.1,75,ok
p10545\p10545_s47,250,1.0,5000.0,8,0.1,75,ok
p10545\p10545_s48,250,1.0,5000.000000000001,12,0.1,75,ok
p10545\p10545_s49,250,1.0,5000.000000000001,16,0.1,75,ok
p10546\p10546_s00,250,1.0,4999.999999999999,17,0.1,75,ok
p10546\p10546_s01,250,0.9999999999999999,5000.000000000003,16,0.1,75,ok
p10546\p10546_s02,250,1.0,5000.000000000002,17,0.1,75,ok
p10546\p10546_s03,250,1.0,5000.000000000001,10,0.1,75,ok
p10546\p10546_s04,250,0.9999999999999998,4999.999999999999,8,0.1,75,ok
p10546\p10546_s05,250,1.0,4999.999999999998,15,0.1,75,ok
p10546\p10546_s06,250,1.0,5000.000000000001,12,0.1,75,ok
p10546\p10546_s07,250,1.0,5000.000000000001,14,0.1,75,ok
p10546\p10546_s08,250,1.0,5000.0,14,0.1,75,ok
p10546\p10546_s09,250,1.0,5000.000000000001,16,0.1,75,ok
p10546\p10546_s10,250,0.9999999999999999,5000.000000000001,26,0.1,75,ok
p10546\p10546_s11,250,0.9999999999999998,5000.000000000001,20,0.1,75,ok
p10546\p10546_s12,250,0.9999999999999998,5000.000000000002,22,0.1,75,ok
p10546\p10546_s13,250,1.0,4999.999999999998,14,0.1,75,ok
p10546\p10546_s14,250,0.9999999999999999,5000.000000000001,16,0.1,75,ok
p10546\p10546_s15,250,0.9999999999999999,5000.000000000001,7,0.1,75,ok
